"order_id","pizza_id","order_datetime","quantity","total_price"
17049,"56","2015-10-16 11:49:41",1,"12"
17049,"88","2015-10-16 11:49:41",1,"23.65"
17049,"15","2015-10-16 11:49:41",2,"35.9"
17049,"17","2015-10-16 11:49:41",1,"16.5"
17049,"39","2015-10-16 11:49:41",1,"16.5"
17049,"12","2015-10-16 11:49:41",1,"20.25"
17049,"46","2015-10-16 11:49:41",1,"16"
17049,"4","2015-10-16 11:49:41",1,"16.25"
17049,"68","2015-10-16 11:49:41",1,"12.25"
17049,"77","2015-10-16 11:49:41",1,"12.5"
17049,"41","2015-10-16 11:49:41",1,"16.5"
17049,"74","2015-10-16 11:49:41",1,"20.75"
17049,"27","2015-10-16 11:49:41",1,"12.75"
17050,"33","2015-10-16 11:54:50",1,"20.75"
17051,"33","2015-10-16 12:05:50",1,"20.75"
17052,"36","2015-10-16 12:07:20",1,"20.5"
17052,"74","2015-10-16 12:07:20",1,"20.75"
17053,"56","2015-10-16 12:08:36",1,"12"
17053,"59","2015-10-16 12:08:36",1,"16"
17053,"24","2015-10-16 12:08:36",1,"16"
17053,"72","2015-10-16 12:08:36",1,"12"
17053,"18","2015-10-16 12:08:36",1,"15.25"
17054,"31","2015-10-16 12:23:13",1,"12.75"
17054,"54","2015-10-16 12:23:13",1,"16"
17055,"54","2015-10-16 12:31:27",1,"16"
17056,"23","2015-10-16 12:33:35",1,"20.25"
17056,"82","2015-10-16 12:33:35",1,"20.25"
17057,"33","2015-10-16 12:55:44",1,"20.75"
17058,"64","2015-10-16 13:02:11",1,"16.75"
17058,"2","2015-10-16 13:02:11",1,"12"
17058,"3","2015-10-16 13:02:11",1,"16"
17058,"74","2015-10-16 13:02:11",1,"20.75"
17058,"76","2015-10-16 13:02:11",1,"16"
17059,"50","2015-10-16 13:10:36",1,"12.75"
17059,"19","2015-10-16 13:10:36",1,"10.5"
17059,"69","2015-10-16 13:10:36",1,"12.5"
17059,"49","2015-10-16 13:10:36",1,"20.75"
17060,"54","2015-10-16 13:18:38",1,"16"
17061,"32","2015-10-16 13:19:55",1,"20.75"
17061,"48","2015-10-16 13:19:55",1,"12"
17062,"18","2015-10-16 13:32:02",1,"15.25"
17063,"20","2015-10-16 13:32:39",1,"18.5"
17064,"86","2015-10-16 13:37:28",1,"16.75"
17064,"30","2015-10-16 13:37:28",1,"20.75"
17065,"32","2015-10-16 14:06:57",1,"20.75"
17066,"88","2015-10-16 14:18:32",1,"23.65"
17067,"68","2015-10-16 14:34:46",1,"12.25"
17068,"86","2015-10-16 14:40:23",1,"16.75"
17068,"32","2015-10-16 14:40:23",1,"20.75"
17068,"1","2015-10-16 14:40:23",1,"20.75"
17068,"58","2015-10-16 14:40:23",1,"20.5"
17069,"91","2015-10-16 14:54:31",1,"11"
17069,"81","2015-10-16 14:54:31",1,"12"
17070,"1","2015-10-16 15:08:54",1,"20.75"
17070,"75","2015-10-16 15:08:54",1,"20.25"
17071,"62","2015-10-16 15:50:14",1,"12.5"
17071,"4","2015-10-16 15:50:14",2,"32.5"
17072,"56","2015-10-16 16:01:58",1,"12"
17072,"20","2015-10-16 16:01:58",1,"18.5"
17072,"12","2015-10-16 16:01:58",2,"40.5"
17073,"56","2015-10-16 16:16:37",1,"12"
17073,"23","2015-10-16 16:16:37",1,"20.25"
17074,"54","2015-10-16 16:21:04",1,"16"
17074,"79","2015-10-16 16:21:04",1,"20.75"
17074,"13","2015-10-16 16:21:04",1,"16.5"
17074,"82","2015-10-16 16:21:04",1,"20.25"
17075,"79","2015-10-16 16:28:18",2,"41.5"
17075,"82","2015-10-16 16:28:18",1,"20.25"
17076,"24","2015-10-16 16:39:56",1,"16"
17076,"84","2015-10-16 16:39:56",1,"20.5"
17076,"28","2015-10-16 16:39:56",1,"9.75"
17076,"51","2015-10-16 16:39:56",1,"20.75"
17077,"40","2015-10-16 16:41:07",1,"13.25"
17078,"7","2015-10-16 17:15:07",1,"16.5"
17078,"3","2015-10-16 17:15:07",1,"16"
17079,"24","2015-10-16 17:19:18",1,"16"
17079,"28","2015-10-16 17:19:18",1,"9.75"
17079,"68","2015-10-16 17:19:18",1,"12.25"
17080,"33","2015-10-16 17:26:31",1,"20.75"
17081,"20","2015-10-16 17:31:32",1,"18.5"
17081,"36","2015-10-16 17:31:32",1,"20.5"
17081,"39","2015-10-16 17:31:32",1,"16.5"
17081,"4","2015-10-16 17:31:32",1,"16.25"
17082,"56","2015-10-16 17:39:12",1,"12"
17083,"63","2015-10-16 17:40:46",1,"16.75"
17083,"79","2015-10-16 17:40:46",1,"20.75"
17083,"33","2015-10-16 17:40:46",1,"20.75"
17083,"90","2015-10-16 17:40:46",1,"16"
17084,"56","2015-10-16 17:49:26",1,"12"
17084,"60","2015-10-16 17:49:26",1,"20.75"
17085,"54","2015-10-16 18:00:23",1,"16"
17085,"71","2015-10-16 18:00:23",1,"16"
17086,"69","2015-10-16 18:03:05",1,"12.5"
17087,"86","2015-10-16 18:05:58",1,"16.75"
17087,"40","2015-10-16 18:05:58",1,"13.25"
17087,"74","2015-10-16 18:05:58",1,"20.75"
17088,"7","2015-10-16 18:27:26",1,"16.5"
17089,"6","2015-10-16 18:30:07",1,"12"
17090,"64","2015-10-16 18:39:23",1,"16.75"
17090,"17","2015-10-16 18:39:23",1,"16.5"
17090,"4","2015-10-16 18:39:23",1,"16.25"
17090,"33","2015-10-16 18:39:23",1,"20.75"
17091,"31","2015-10-16 18:40:13",1,"12.75"
17091,"29","2015-10-16 18:40:13",1,"20.5"
17091,"17","2015-10-16 18:40:13",1,"16.5"
17092,"56","2015-10-16 18:49:01",2,"24"
17092,"18","2015-10-16 18:49:01",1,"15.25"
17092,"82","2015-10-16 18:49:01",1,"20.25"
17093,"20","2015-10-16 18:51:37",1,"18.5"
17093,"19","2015-10-16 18:51:37",1,"10.5"
17094,"36","2015-10-16 18:55:14",1,"20.5"
17094,"62","2015-10-16 18:55:14",1,"12.5"
17095,"32","2015-10-16 19:04:50",1,"20.75"
17095,"20","2015-10-16 19:04:50",1,"18.5"
17096,"74","2015-10-16 19:10:16",1,"20.75"
17097,"45","2015-10-16 19:30:45",1,"12.5"
17097,"77","2015-10-16 19:30:45",1,"12.5"
17097,"67","2015-10-16 19:30:45",1,"12"
17098,"66","2015-10-16 19:39:04",1,"20.75"
17098,"57","2015-10-16 19:39:04",1,"16.5"
17098,"58","2015-10-16 19:39:04",1,"20.5"
17098,"55","2015-10-16 19:39:04",1,"25.5"
17099,"56","2015-10-16 19:49:44",1,"12"
17099,"85","2015-10-16 19:49:44",1,"12"
17100,"74","2015-10-16 20:19:22",1,"20.75"
17101,"16","2015-10-16 20:43:02",1,"12.5"
17101,"91","2015-10-16 20:43:02",1,"11"
17102,"88","2015-10-16 20:43:17",1,"23.65"
17103,"41","2015-10-16 20:51:58",1,"16.5"
17104,"53","2015-10-16 21:03:23",1,"21"
17105,"17","2015-10-16 21:15:58",1,"16.5"
17105,"16","2015-10-16 21:15:58",1,"12.5"
17105,"41","2015-10-16 21:15:58",1,"16.5"
17106,"33","2015-10-16 21:18:32",1,"20.75"
17107,"56","2015-10-16 21:19:55",1,"12"
17107,"47","2015-10-16 21:19:55",1,"12.25"
17107,"29","2015-10-16 21:19:55",1,"20.5"
17108,"34","2015-10-16 21:29:05",1,"20.75"
17108,"91","2015-10-16 21:29:05",1,"11"
17108,"18","2015-10-16 21:29:05",1,"15.25"
17108,"30","2015-10-16 21:29:05",1,"20.75"
17109,"28","2015-10-16 21:37:35",1,"9.75"
17110,"36","2015-10-16 22:39:16",1,"20.5"
17110,"72","2015-10-16 22:39:16",1,"12"
17110,"13","2015-10-16 22:39:16",1,"16.5"
17111,"64","2015-10-17 12:09:20",1,"16.75"
17111,"43","2015-10-17 12:09:20",1,"16.75"
17111,"19","2015-10-17 12:09:20",1,"10.5"
17111,"10","2015-10-17 12:09:20",1,"16"
17111,"71","2015-10-17 12:09:20",1,"16"
17111,"62","2015-10-17 12:09:20",1,"12.5"
17111,"3","2015-10-17 12:09:20",1,"16"
17111,"49","2015-10-17 12:09:20",1,"20.75"
17111,"90","2015-10-17 12:09:20",1,"16"
17112,"44","2015-10-17 12:56:31",3,"62.25"
17112,"86","2015-10-17 12:56:31",1,"16.75"
17112,"20","2015-10-17 12:56:31",1,"18.5"
17112,"10","2015-10-17 12:56:31",1,"16"
17112,"53","2015-10-17 12:56:31",1,"21"
17112,"7","2015-10-17 12:56:31",1,"16.5"
17112,"75","2015-10-17 12:56:31",1,"20.25"
17112,"81","2015-10-17 12:56:31",1,"12"
17112,"27","2015-10-17 12:56:31",2,"25.5"
17112,"55","2015-10-17 12:56:31",2,"51"
17113,"61","2015-10-17 12:58:18",1,"16.75"
17114,"56","2015-10-17 13:03:25",1,"12"
17114,"15","2015-10-17 13:03:25",1,"17.95"
17114,"85","2015-10-17 13:03:25",1,"12"
17114,"17","2015-10-17 13:03:25",1,"16.5"
17115,"20","2015-10-17 13:07:44",2,"37"
17115,"84","2015-10-17 13:07:44",1,"20.5"
17115,"27","2015-10-17 13:07:44",1,"12.75"
17116,"85","2015-10-17 13:09:11",1,"12"
17117,"64","2015-10-17 13:14:43",1,"16.75"
17117,"20","2015-10-17 13:14:43",1,"18.5"
17117,"24","2015-10-17 13:14:43",1,"16"
17118,"17","2015-10-17 13:40:26",1,"16.5"
17119,"84","2015-10-17 13:55:20",1,"20.5"
17119,"41","2015-10-17 13:55:20",1,"16.5"
17120,"50","2015-10-17 15:09:31",1,"12.75"
17120,"15","2015-10-17 15:09:31",1,"17.95"
17120,"14","2015-10-17 15:09:31",1,"16.75"
17121,"44","2015-10-17 15:17:57",1,"20.75"
17121,"37","2015-10-17 15:17:57",1,"12"
17121,"60","2015-10-17 15:17:57",1,"20.75"
17122,"9","2015-10-17 15:23:00",1,"12.5"
17123,"86","2015-10-17 15:49:15",1,"16.75"
17124,"20","2015-10-17 15:54:47",1,"18.5"
17124,"40","2015-10-17 15:54:47",1,"13.25"
17124,"91","2015-10-17 15:54:47",1,"11"
17125,"31","2015-10-17 16:04:27",1,"12.75"
17125,"24","2015-10-17 16:04:27",1,"16"
17126,"45","2015-10-17 16:07:35",1,"12.5"
17127,"75","2015-10-17 16:10:38",1,"20.25"
17128,"56","2015-10-17 16:19:17",1,"12"
17128,"51","2015-10-17 16:19:17",1,"20.75"
17129,"6","2015-10-17 16:25:32",1,"12"
17129,"4","2015-10-17 16:25:32",1,"16.25"
17130,"16","2015-10-17 17:03:09",1,"12.5"
17130,"27","2015-10-17 17:03:09",1,"12.75"
17131,"69","2015-10-17 17:03:37",1,"12.5"
17131,"48","2015-10-17 17:03:37",1,"12"
17132,"36","2015-10-17 17:03:47",1,"20.5"
17132,"60","2015-10-17 17:03:47",1,"20.75"
17133,"22","2015-10-17 17:11:59",1,"16.75"
17133,"82","2015-10-17 17:11:59",1,"20.25"
17133,"90","2015-10-17 17:11:59",1,"16"
17134,"18","2015-10-17 17:14:51",1,"15.25"
17134,"23","2015-10-17 17:14:51",1,"20.25"
17135,"26","2015-10-17 17:52:35",1,"20.25"
17135,"4","2015-10-17 17:52:35",1,"16.25"
17136,"7","2015-10-17 18:17:07",1,"16.5"
17137,"64","2015-10-17 18:23:31",1,"16.75"
17137,"66","2015-10-17 18:23:31",1,"20.75"
17137,"35","2015-10-17 18:23:31",1,"17.5"
17138,"64","2015-10-17 18:25:13",1,"16.75"
17138,"71","2015-10-17 18:25:13",1,"16"
17138,"49","2015-10-17 18:25:13",1,"20.75"
17138,"55","2015-10-17 18:25:13",1,"25.5"
17139,"44","2015-10-17 18:28:45",1,"20.75"
17139,"59","2015-10-17 18:28:45",1,"16"
17139,"9","2015-10-17 18:28:45",1,"12.5"
17140,"86","2015-10-17 18:31:33",1,"16.75"
17140,"51","2015-10-17 18:31:33",1,"20.75"
17140,"79","2015-10-17 18:31:33",2,"41.5"
17141,"38","2015-10-17 18:34:16",1,"16.25"
17141,"40","2015-10-17 18:34:16",1,"13.25"
17141,"4","2015-10-17 18:34:16",1,"16.25"
17142,"86","2015-10-17 18:43:53",1,"16.75"
17142,"75","2015-10-17 18:43:53",1,"20.25"
17143,"91","2015-10-17 19:09:54",1,"11"
17144,"66","2015-10-17 19:22:39",2,"41.5"
17145,"15","2015-10-17 19:41:58",1,"17.95"
17145,"91","2015-10-17 19:41:58",1,"11"
17145,"55","2015-10-17 19:41:58",1,"25.5"
17146,"46","2015-10-17 19:44:20",1,"16"
17146,"42","2015-10-17 19:44:20",1,"12.5"
17147,"23","2015-10-17 19:46:28",1,"20.25"
17148,"43","2015-10-17 19:47:40",1,"16.75"
17149,"45","2015-10-17 19:50:09",1,"12.5"
17150,"81","2015-10-17 19:52:57",1,"12"
17151,"64","2015-10-17 20:09:31",1,"16.75"
17151,"51","2015-10-17 20:09:31",1,"20.75"
17151,"58","2015-10-17 20:09:31",1,"20.5"
17151,"90","2015-10-17 20:09:31",1,"16"
17152,"56","2015-10-17 20:12:15",1,"12"
17152,"63","2015-10-17 20:12:15",1,"16.75"
17153,"56","2015-10-17 20:19:45",1,"12"
17154,"54","2015-10-17 20:20:35",1,"16"
17155,"32","2015-10-17 20:57:48",1,"20.75"
17155,"15","2015-10-17 20:57:48",1,"17.95"
17155,"85","2015-10-17 20:57:48",1,"12"
17155,"19","2015-10-17 20:57:48",1,"10.5"
17156,"54","2015-10-17 21:27:29",1,"16"
17156,"27","2015-10-17 21:27:29",1,"12.75"
17157,"89","2015-10-17 21:54:57",1,"14.75"
17157,"33","2015-10-17 21:54:57",1,"20.75"
17158,"54","2015-10-17 22:01:37",1,"16"
17159,"19","2015-10-17 22:06:26",1,"10.5"
17159,"53","2015-10-17 22:06:26",1,"21"
17159,"45","2015-10-17 22:06:26",1,"12.5"
17159,"79","2015-10-17 22:06:26",1,"20.75"
17160,"58","2015-10-17 22:09:19",1,"20.5"
17161,"91","2015-10-17 22:10:45",1,"11"
17162,"39","2015-10-17 22:12:44",1,"16.5"
17162,"51","2015-10-17 22:12:44",1,"20.75"
17162,"4","2015-10-17 22:12:44",1,"16.25"
17162,"3","2015-10-17 22:12:44",1,"16"
17163,"37","2015-10-17 22:14:01",1,"12"
17163,"39","2015-10-17 22:14:01",1,"16.5"
17163,"52","2015-10-17 22:14:01",1,"14.5"
17163,"79","2015-10-17 22:14:01",1,"20.75"
17164,"86","2015-10-17 22:36:11",1,"16.75"
17164,"38","2015-10-17 22:36:11",1,"16.25"
17164,"39","2015-10-17 22:36:11",1,"16.5"
17164,"73","2015-10-17 22:36:11",1,"20.75"
17165,"20","2015-10-17 22:50:09",1,"18.5"
17165,"4","2015-10-17 22:50:09",1,"16.25"
17166,"19","2015-10-18 11:59:17",1,"10.5"
17167,"86","2015-10-18 12:04:13",1,"16.75"
17167,"74","2015-10-18 12:04:13",1,"20.75"
17168,"15","2015-10-18 12:08:31",1,"17.95"
17169,"50","2015-10-18 12:54:26",1,"12.75"
17169,"84","2015-10-18 12:54:26",1,"20.5"
17169,"33","2015-10-18 12:54:26",1,"20.75"
17170,"15","2015-10-18 12:59:32",1,"17.95"
17170,"89","2015-10-18 12:59:32",1,"14.75"
17170,"55","2015-10-18 12:59:32",1,"25.5"
17171,"86","2015-10-18 13:05:09",3,"50.25"
17171,"56","2015-10-18 13:05:09",2,"24"
17171,"29","2015-10-18 13:05:09",1,"20.5"
17171,"15","2015-10-18 13:05:09",2,"35.9"
17171,"17","2015-10-18 13:05:09",1,"16.5"
17171,"5","2015-10-18 13:05:09",1,"12.75"
17171,"35","2015-10-18 13:05:09",1,"17.5"
17171,"25","2015-10-18 13:05:09",1,"16.5"
17171,"33","2015-10-18 13:05:09",2,"41.5"
17171,"74","2015-10-18 13:05:09",1,"20.75"
17172,"60","2015-10-18 13:23:24",1,"20.75"
17172,"68","2015-10-18 13:23:24",1,"12.25"
17173,"1","2015-10-18 13:34:46",1,"20.75"
17174,"46","2015-10-18 13:39:34",1,"16"
17175,"45","2015-10-18 13:48:41",1,"12.5"
17176,"44","2015-10-18 14:00:56",1,"20.75"
17176,"48","2015-10-18 14:00:56",1,"12"
17177,"66","2015-10-18 14:11:30",1,"20.75"
17177,"54","2015-10-18 14:11:30",1,"16"
17177,"89","2015-10-18 14:11:30",1,"14.75"
17177,"14","2015-10-18 14:11:30",1,"16.75"
17178,"8","2015-10-18 14:17:51",1,"12.75"
17179,"86","2015-10-18 15:11:21",1,"16.75"
17179,"32","2015-10-18 15:11:21",1,"20.75"
17179,"64","2015-10-18 15:11:21",1,"16.75"
17180,"36","2015-10-18 15:20:51",1,"20.5"
17180,"22","2015-10-18 15:20:51",1,"16.75"
17180,"74","2015-10-18 15:20:51",1,"20.75"
17181,"38","2015-10-18 15:42:34",1,"16.25"
17182,"17","2015-10-18 15:55:19",1,"16.5"
17183,"79","2015-10-18 15:57:38",1,"20.75"
17184,"29","2015-10-18 16:21:59",1,"20.5"
17184,"14","2015-10-18 16:21:59",1,"16.75"
17185,"18","2015-10-18 16:54:21",1,"15.25"
17185,"51","2015-10-18 16:54:21",1,"20.75"
17186,"29","2015-10-18 17:05:39",1,"20.5"
17186,"15","2015-10-18 17:05:39",1,"17.95"
17186,"55","2015-10-18 17:05:39",1,"25.5"
17187,"12","2015-10-18 17:09:20",1,"20.25"
17187,"35","2015-10-18 17:09:20",1,"17.5"
17188,"15","2015-10-18 17:37:55",1,"17.95"
17188,"72","2015-10-18 17:37:55",1,"12"
17188,"74","2015-10-18 17:37:55",1,"20.75"
17189,"7","2015-10-18 17:52:01",1,"16.5"
17189,"55","2015-10-18 17:52:01",1,"25.5"
17190,"15","2015-10-18 18:03:07",1,"17.95"
17190,"41","2015-10-18 18:03:07",1,"16.5"
17190,"13","2015-10-18 18:03:07",1,"16.5"
17191,"19","2015-10-18 18:06:13",1,"10.5"
17191,"12","2015-10-18 18:06:13",1,"20.25"
17191,"72","2015-10-18 18:06:13",1,"12"
17191,"51","2015-10-18 18:06:13",1,"20.75"
17192,"40","2015-10-18 18:13:25",1,"13.25"
17192,"49","2015-10-18 18:13:25",1,"20.75"
17193,"15","2015-10-18 18:19:54",1,"17.95"
17193,"89","2015-10-18 18:19:54",1,"14.75"
17193,"79","2015-10-18 18:19:54",1,"20.75"
17194,"5","2015-10-18 18:20:08",1,"12.75"
17195,"15","2015-10-18 18:23:36",1,"17.95"
17195,"19","2015-10-18 18:23:36",1,"10.5"
17195,"28","2015-10-18 18:23:36",1,"9.75"
17196,"64","2015-10-18 18:27:45",1,"16.75"
17196,"23","2015-10-18 18:27:45",1,"20.25"
17197,"32","2015-10-18 18:32:51",1,"20.75"
17197,"85","2015-10-18 18:32:51",1,"12"
17197,"17","2015-10-18 18:32:51",1,"16.5"
17197,"4","2015-10-18 18:32:51",1,"16.25"
17198,"83","2015-10-18 18:34:52",1,"12.75"
17199,"11","2015-10-18 18:38:34",1,"20.25"
17199,"33","2015-10-18 18:38:34",1,"20.75"
17200,"70","2015-10-18 19:16:58",1,"16.5"
17200,"41","2015-10-18 19:16:58",1,"16.5"
17201,"6","2015-10-18 19:31:12",1,"12"
17201,"13","2015-10-18 19:31:12",1,"16.5"
17202,"77","2015-10-18 19:47:42",1,"12.5"
17203,"44","2015-10-18 19:49:10",1,"20.75"
17203,"32","2015-10-18 19:49:10",1,"20.75"
17203,"14","2015-10-18 19:49:10",1,"16.75"
17204,"86","2015-10-18 19:52:08",1,"16.75"
17204,"69","2015-10-18 19:52:08",1,"12.5"
17205,"51","2015-10-18 19:59:15",1,"20.75"
17205,"90","2015-10-18 19:59:15",1,"16"
17206,"6","2015-10-18 20:00:47",1,"12"
17207,"1","2015-10-18 20:05:12",1,"20.75"
17208,"37","2015-10-18 20:14:20",1,"12"
17208,"22","2015-10-18 20:14:20",1,"16.75"
17209,"56","2015-10-18 20:36:28",1,"12"
17209,"83","2015-10-18 20:36:28",1,"12.75"
17210,"69","2015-10-18 20:47:19",1,"12.5"
17210,"55","2015-10-18 20:47:19",1,"25.5"
17211,"17","2015-10-20 11:24:16",1,"16.5"
17211,"22","2015-10-20 11:24:16",1,"16.75"
17211,"14","2015-10-20 11:24:16",1,"16.75"
17211,"9","2015-10-20 11:24:16",1,"12.5"
17212,"20","2015-10-20 11:41:17",1,"18.5"
17213,"14","2015-10-20 11:55:42",1,"16.75"
17214,"74","2015-10-20 11:56:50",1,"20.75"
17215,"44","2015-10-20 11:58:29",1,"20.75"
17215,"88","2015-10-20 11:58:29",1,"23.65"
17215,"47","2015-10-20 11:58:29",1,"12.25"
17215,"78","2015-10-20 11:58:29",1,"12.75"
17215,"20","2015-10-20 11:58:29",1,"18.5"
17215,"85","2015-10-20 11:58:29",1,"12"
17215,"10","2015-10-20 11:58:29",1,"16"
17215,"46","2015-10-20 11:58:29",1,"16"
17215,"35","2015-10-20 11:58:29",1,"17.5"
17215,"52","2015-10-20 11:58:29",1,"14.5"
17215,"4","2015-10-20 11:58:29",1,"16.25"
17215,"79","2015-10-20 11:58:29",1,"20.75"
17215,"33","2015-10-20 11:58:29",1,"20.75"
17215,"67","2015-10-20 11:58:29",1,"12"
17216,"56","2015-10-20 11:59:52",1,"12"
17216,"38","2015-10-20 11:59:52",1,"16.25"
17216,"8","2015-10-20 11:59:52",1,"12.75"
17216,"33","2015-10-20 11:59:52",1,"20.75"
17216,"61","2015-10-20 11:59:52",1,"16.75"
17217,"53","2015-10-20 12:16:11",1,"21"
17217,"4","2015-10-20 12:16:11",1,"16.25"
17217,"82","2015-10-20 12:16:11",1,"20.25"
17218,"81","2015-10-20 12:20:44",1,"12"
17219,"91","2015-10-20 12:22:31",1,"11"
17220,"58","2015-10-20 12:24:15",1,"20.5"
17221,"85","2015-10-20 12:35:28",1,"12"
17221,"61","2015-10-20 12:35:28",1,"16.75"
17222,"74","2015-10-20 12:36:21",1,"20.75"
17223,"15","2015-10-20 12:36:39",1,"17.95"
17224,"1","2015-10-20 12:37:34",1,"20.75"
17225,"89","2015-10-20 12:49:03",2,"29.5"
17225,"45","2015-10-20 12:49:03",1,"12.5"
17226,"54","2015-10-20 12:53:18",1,"16"
17226,"85","2015-10-20 12:53:18",1,"12"
17226,"91","2015-10-20 12:53:18",1,"11"
17226,"18","2015-10-20 12:53:18",1,"15.25"
17227,"68","2015-10-20 12:57:07",1,"12.25"
17228,"31","2015-10-20 13:03:30",1,"12.75"
17228,"85","2015-10-20 13:03:30",1,"12"
17228,"36","2015-10-20 13:03:30",1,"20.5"
17228,"11","2015-10-20 13:03:30",1,"20.25"
17228,"12","2015-10-20 13:03:30",1,"20.25"
17228,"90","2015-10-20 13:03:30",1,"16"
17229,"44","2015-10-20 13:04:21",1,"20.75"
17229,"32","2015-10-20 13:04:21",1,"20.75"
17230,"40","2015-10-20 13:10:29",1,"13.25"
17230,"16","2015-10-20 13:10:29",1,"12.5"
17230,"52","2015-10-20 13:10:29",1,"14.5"
17230,"33","2015-10-20 13:10:29",1,"20.75"
17231,"91","2015-10-20 13:15:14",1,"11"
17231,"70","2015-10-20 13:15:14",1,"16.5"
17232,"1","2015-10-20 13:15:40",1,"20.75"
17233,"69","2015-10-20 13:32:04",1,"12.5"
17234,"20","2015-10-20 13:41:31",1,"18.5"
17234,"39","2015-10-20 13:41:31",1,"16.5"
17234,"68","2015-10-20 13:41:31",1,"12.25"
17234,"30","2015-10-20 13:41:31",1,"20.75"
17235,"45","2015-10-20 13:44:21",1,"12.5"
17236,"22","2015-10-20 13:49:06",1,"16.75"
17237,"19","2015-10-20 13:54:49",1,"10.5"
17238,"37","2015-10-20 15:03:55",1,"12"
17238,"33","2015-10-20 15:03:55",1,"20.75"
17239,"19","2015-10-20 15:10:55",1,"10.5"
17240,"19","2015-10-20 15:27:52",1,"10.5"
17241,"22","2015-10-20 15:37:01",1,"16.75"
17241,"24","2015-10-20 15:37:01",1,"16"
17242,"15","2015-10-20 16:02:25",1,"17.95"
17242,"19","2015-10-20 16:02:25",1,"10.5"
17242,"18","2015-10-20 16:02:25",1,"15.25"
17242,"28","2015-10-20 16:02:25",1,"9.75"
17243,"33","2015-10-20 16:08:04",1,"20.75"
17244,"37","2015-10-20 16:49:57",1,"12"
17244,"60","2015-10-20 16:49:57",1,"20.75"
17245,"63","2015-10-20 17:08:42",1,"16.75"
17245,"54","2015-10-20 17:08:42",1,"16"
17245,"91","2015-10-20 17:08:42",1,"11"
17246,"70","2015-10-20 17:09:42",1,"16.5"
17247,"39","2015-10-20 17:30:01",1,"16.5"
17248,"69","2015-10-20 17:34:41",1,"12.5"
17248,"9","2015-10-20 17:34:41",1,"12.5"
17249,"56","2015-10-20 17:36:50",1,"12"
17249,"78","2015-10-20 17:36:50",1,"12.75"
17249,"60","2015-10-20 17:36:50",1,"20.75"
17249,"67","2015-10-20 17:36:50",1,"12"
17250,"88","2015-10-20 17:39:11",1,"23.65"
17250,"85","2015-10-20 17:39:11",1,"12"
17251,"64","2015-10-20 17:42:03",1,"16.75"
17251,"91","2015-10-20 17:42:03",1,"11"
17251,"18","2015-10-20 17:42:03",1,"15.25"
17252,"32","2015-10-20 17:58:59",1,"20.75"
17252,"89","2015-10-20 17:58:59",1,"14.75"
17252,"33","2015-10-20 17:58:59",1,"20.75"
17253,"26","2015-10-20 18:14:37",1,"20.25"
17253,"36","2015-10-20 18:14:37",1,"20.5"
17254,"62","2015-10-20 18:26:47",1,"12.5"
17255,"51","2015-10-20 18:28:58",1,"20.75"
17255,"57","2015-10-20 18:28:58",1,"16.5"
17256,"37","2015-10-20 18:40:58",1,"12"
17256,"13","2015-10-20 18:40:58",1,"16.5"
17257,"22","2015-10-20 18:46:51",1,"16.75"
17257,"72","2015-10-20 18:46:51",1,"12"
17257,"42","2015-10-20 18:46:51",1,"12.5"
17258,"15","2015-10-20 18:53:44",1,"17.95"
17258,"2","2015-10-20 18:53:44",1,"12"
17258,"82","2015-10-20 18:53:44",1,"20.25"
17259,"25","2015-10-20 19:04:48",1,"16.5"
17260,"18","2015-10-20 19:20:23",1,"15.25"
17260,"25","2015-10-20 19:20:23",1,"16.5"
17260,"90","2015-10-20 19:20:23",1,"16"
17260,"67","2015-10-20 19:20:23",1,"12"
17261,"56","2015-10-20 19:23:26",1,"12"
17261,"89","2015-10-20 19:23:26",1,"14.75"
17262,"56","2015-10-20 19:41:36",1,"12"
17262,"38","2015-10-20 19:41:36",1,"16.25"
17262,"19","2015-10-20 19:41:36",1,"10.5"
17262,"8","2015-10-20 19:41:36",1,"12.75"
17263,"31","2015-10-20 19:48:30",1,"12.75"
17263,"1","2015-10-20 19:48:30",1,"20.75"
17264,"31","2015-10-20 20:11:11",1,"12.75"
17264,"19","2015-10-20 20:11:11",1,"10.5"
17264,"75","2015-10-20 20:11:11",1,"20.25"
17264,"68","2015-10-20 20:11:11",1,"12.25"
17265,"38","2015-10-20 20:24:37",1,"16.25"
17265,"54","2015-10-20 20:24:37",1,"16"
17265,"20","2015-10-20 20:24:37",1,"18.5"
17265,"39","2015-10-20 20:24:37",1,"16.5"
17266,"86","2015-10-20 20:42:49",1,"16.75"
17266,"59","2015-10-20 20:42:49",1,"16"
17266,"39","2015-10-20 20:42:49",1,"16.5"
17266,"69","2015-10-20 20:42:49",1,"12.5"
17267,"63","2015-10-20 20:48:39",1,"16.75"
17267,"29","2015-10-20 20:48:39",1,"20.5"
17267,"19","2015-10-20 20:48:39",1,"10.5"
17268,"20","2015-10-20 20:59:52",1,"18.5"
17268,"76","2015-10-20 20:59:52",1,"16"
17269,"64","2015-10-20 21:03:35",1,"16.75"
17269,"29","2015-10-20 21:03:35",1,"20.5"
17269,"21","2015-10-20 21:03:35",1,"20.25"
17270,"36","2015-10-20 21:25:48",1,"20.5"
17271,"31","2015-10-20 21:38:55",1,"12.75"
17272,"16","2015-10-20 22:25:01",1,"12.5"
